centralized
actions UP-UP UP-DOWN UP-LEFT UP-RIGHT UP-PRESS UP-NOTHING DOWN-UP DOWN-DOWN DOWN-LEFT DOWN-RIGHT DOWN-PRESS DOWN-NOTHING LEFT-UP LEFT-DOWN LEFT-LEFT LEFT-RIGHT LEFT-PRESS LEFT-NOTHING RIGHT-UP RIGHT-DOWN RIGHT-LEFT RIGHT-RIGHT RIGHT-PRESS RIGHT-NOTHING PRESS-UP PRESS-DOWN PRESS-LEFT PRESS-RIGHT PRESS-PRESS PRESS-NOTHING NOTHING-UP NOTHING-DOWN NOTHING-LEFT NOTHING-RIGHT NOTHING-PRESS NOTHING-NOTHING
060611060100 -0.8649148282327008 -0.19 -0.6125795110000001 -0.27097240042024695 -0.19 0.0 -0.1 -0.9999970936785837 -0.40951000000000004 -0.271 -0.19 0.0 -0.40951000000000004 -0.7712320754503901 -0.34390000000000004 -0.271 -0.46855900000000006 0.0 -0.271 -0.1 -0.5695327900000001 -0.928209705347687 -0.1 4.95883127859118e-07 0 -0.6513215599000001 0 -0.5217031000000001 -0.34390000000000004 0 0.0 2.612523722981497e-06 0.0 0.0 4.95883127859118e-07 4.95883127859118e-07
070610060100 -0.1 -0.271 -0.271 -0.34390000000000004 -0.1 0.0 -0.1 -0.1 -0.34390000000000004 -0.271 -0.68618940391 0.0 -0.34390000000000004 -0.1 -0.1 -0.717570463519 -0.1 1.769240159754496e-08 -0.1 -0.999999961337803 -0.19 -0.40951000000000004 -0.717570463519 0.0 -0.6125795110000001 0 -0.5695327900000001 -0.1 -0.271 0 0 0.0 0.0 0.0 0.0 0.0
070611050100 0 -0.1 -0.271 -0.6513215599000001 -0.19 0.0 0 -0.19 0 0 -0.19 0.0 -0.9996298344138478 -0.2709999277032909 -0.9282102012308148 -0.6513215599000001 -0.68618940391 2.0263341895701364e-06 -0.6125795110000001 -0.34390000000000004 -0.40951000000000004 0 0 0 0 -0.46855900000000006 -0.5695327900000001 -0.9912720364319122 -0.34390000000000004 0.0 0.0 0.0 0.0 0.0 2.0243078553805665e-07 0.0
070510050100 -0.1 -0.1 -0.6513215599000001 -0.1 -0.34390000000000004 1.7727839548803017e-06 -0.34390000000000004 -0.1 0 0 -0.1 0.0 -0.271 -0.717570463519 -0.271 -0.271 -0.46855900000000006 0.0 -0.19 -0.717570463519 -0.271 -0.271 -0.717570463519 0.0 -0.999823035654572 -0.271 0 -0.19 0 0 0 0.0 0.0 0.0 0.0 0
070509050100 -0.1 0 -0.19 -0.5695327900000001 0 0 -0.19 -0.271 0 -0.1 -0.46855900000000006 0.0 -0.1 -0.40951000000000004 -0.34390000000000004 -0.1 -0.6125795110000001 0 -0.9997003093271215 -0.19 -0.8649148282327008 -0.34390000000000004 -0.19 0 -0.46855900000000006 0 -0.34390000000000004 -0.34390000000000004 0 0.0 0.0 0.0 0.0 0.0 0.0 0
070609050100 -0.34390000000000004 -0.34390000000000004 -0.34390000000000004 -0.1 -0.5217031000000001 0.0 -0.271 -0.19 -0.9999996819932485 -0.6513215599000001 -0.1 0.0 -0.40951000000000004 -0.19 0 -0.19 -0.19 0.0 -0.46855900000000006 -0.6125795110000001 0 -0.5217031000000001 -0.68618940391 0.0 -0.6513215599000001 -0.1 -0.46855900000000006 -0.6513215599000001 0 0 0.0 0.0 0 0.0 0.0 0.0
070609040100 0 -0.1 -0.9994360791266039 0 0 0 -0.999823035654572 -0.1 -0.1 -0.7712320754503901 -0.46855900000000006 0 -0.46855900000000006 -0.7458134171671 -0.5695327900000001 -0.717570463519 -0.271 0.0 -0.271 -0.5695327900000001 -0.5217031000000001 -0.5217031000000001 -0.6125795110000001 0 -0.34390000000000004 -0.1 -0.34390000000000004 -0.5695327900000001 -0.19 0 0.0 0.0 0 0.0 0.0 0.0
060609030100 -0.19 -0.1 -0.19 -0.9980033218889841 0 0 -0.814697981114816 -0.814697981114816 0 -0.19 0 0.0 -0.1 -0.40951000000000004 -0.19 -0.271 -0.271 0 -0.8499053647030009 -0.40951000000000004 -0.34390000000000004 -0.1 -0.995361602313412 0 0 0 0 -0.1 -0.19 0.0 0 0 0.0 0.0 0.0 0.0
050609040100 -0.46855900000000006 -0.1 0 -0.40951000000000004 -0.19 0.0 0 -0.1 -0.1 -0.8499053647030009 0 0.0 -0.271 0 0 0 -0.34390000000000004 0.0 0 -0.5695327900000001 0 -0.9999932484487815 0 0.0 -0.6513215599000001 -0.34390000000000004 -0.9282102012308148 0 0 0.0 0.0 0.0 0 0 0 0.0
050609050100 0 -0.46855900000000006 -0.19 -0.40951000000000004 0 0.0 -0.19 0 0 -0.9990449950492033 -0.1 0.0 -0.7941088679053511 -0.40951000000000004 0 0 0 0.0 -0.1 0 0 0 -0.8649148282327008 0.0 -0.1 0 -0.5695327900000001 -0.19 -0.34390000000000004 0.0 0.0 0.0 0.0 0.0 0.0 0.0
060609060100 -0.1 -0.1 -0.34390000000000004 0 -0.5695327900000001 0.0 0 -0.271 -0.46855900000000006 0 -0.1 0.0 -0.7458134171671 -0.8332281830033343 -0.34390000000000004 0 -0.19 0.0 -0.7941088679053511 -0.9656631617970749 -0.1 -0.9817519963685992 -0.19 0.0 -0.9948462247926799 -0.5695327900000001 0 -0.271 0 0 0.0 0.0 0.0 0 0.0 0.0
060610060100 -0.271 -0.8783957458296777 -0.19 -0.6125795110000001 -0.19 0.0 -0.6125795110000001 -0.271 -0.271 -0.1 -0.1 0.0 -0.9999858841836138 -0.6511566484317679 -0.19 -0.5217031000000001 -0.1 0.0 -0.19 -0.6125792500088801 -0.6513215599000001 -0.68618940391 -0.46855900000000006 0.0 -0.19 -0.68618940391 -0.1 -0.8332281830033343 -0.1 0.0 0.0 0.0 0 0.0 0.0 0.0
060509060100 -0.271 -0.271 -0.1 -0.40951000000000004 -0.6513215599000001 0 -0.34390000000000004 -0.1 -0.9983826907300771 -0.9903022627021246 -0.34390000000000004 0.0 -0.1 -0.19 -0.271 -0.5217031000000001 0 0.0 0 -0.1 -0.6513215599000001 -0.34390000000000004 0 0.0 0 -0.46855900000000006 -0.40951000000000004 -0.9980033218889841 -0.717570463519 0.0 0.0 0.0 0.0 0.0 0.0 0.0
060510050100 -0.1 -0.34390000000000004 -0.9996300115149649 -0.34390000000000004 -0.19 0 0 -0.27099927630921805 -0.271 0 -0.46855900000000006 0.0 -0.9980033218889841 -0.19 -0.1 -0.19 -0.7712320754503901 0.0 -0.8332281830033343 0 -0.9353891811077333 -0.19 -0.40951000000000004 0 0 -0.5695327900000001 -0.1 -0.19 -0.19 0.0 0 9.339781649440503e-06 0 0.0 0 0
050510040100 -0.1 -0.1 -0.5217031000000001 -0.34390000000000004 -0.6125795110000001 0 0 0 -0.40951000000000004 -0.7712320754503901 -0.5217031000000001 0 -0.1 -0.5695327900000001 -0.271 0 -0.5217031000000001 0.0 -0.1 0 -0.19 0 0 0.0 -0.9962428978738638 -0.1 -0.5217031000000001 0 -0.5217031000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0
050510050100 -0.34390000000000004 -0.9282102012308148 -0.46855900000000006 -0.5695327900000001 -0.6513215599000001 0.0 0 -0.9353891811077333 -0.19 -0.271 -0.19 0 -0.46855900000000006 0 -0.814697981114816 -0.34390000000000004 0 0.0 -0.9999939236039033 -0.2702258956437241 0 -0.1 -0.19 0.0 -0.19 -0.271 -0.271 -0.19 -0.271 0.0 0.0 0.0 0.0 0.0 0.0 0.0
060609050100 -0.19 0 -0.5217031000000001 0 0 0 -0.1 -0.5695327900000001 -0.271 -0.271 -0.1 0.0 0 0 -0.8499053647030009 -0.995361602313412 0 0 -0.40951000000000004 -0.6125795110000001 -0.46855900000000006 -0.40951000000000004 0 0 -0.5217031000000001 -0.9990449950492033 -0.40951000000000004 -0.717570463519 -0.6125795110000001 0.0 0.0 0.0 0.0 0.0 0 0
060610050100 0 0 -0.9999924982764239 -0.1 0 0.0 -0.7941088679053511 0 0 -0.1 -0.1 0.0 0 0 -0.1 -0.271 -0.5217026089241122 0.0 -0.19 -0.5217031000000001 -0.271 -0.7458134171671 -0.34390000000000004 0.0 -0.9892247363356941 -0.1 -0.19 -0.19 0 0.0 0.0 0 0.0 0.0 0 0.0
050610040100 -0.34390000000000004 -0.271 -0.5695327900000001 -0.6125795110000001 -0.9618479575523055 0.0 -0.9999672081495214 -0.271 -0.19 -0.6125795110000001 -0.19 0.0 0 0 -0.40951000000000004 -0.40951000000000004 -0.5217031000000001 0.0 -0.5695327900000001 -0.19 0 -0.6125795110000001 -0.19 0.0 -0.40951000000000004 -0.19 -0.34390000000000004 -0.717570463519 -0.717570463519 0.0 0.0 0.0 0.0 0.0 0.0 0.0
060609040100 0 -0.8499053647030009 0 -0.19 -0.5217031000000001 0 -0.34390000000000004 -0.8332281830033343 -0.6125795110000001 0 -0.46855900000000006 0 0 0 -0.7941088679053511 -0.271 0 0.0 -0.5695327900000001 0 -0.46855900000000006 -0.7712320754503901 -0.1 0.0 -0.901522909781639 -0.5217031000000001 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0
070509060100 -0.40951000000000004 -0.9999999191669505 0 -0.6513215599000001 -0.19 0.0 -0.34390000000000004 -0.8499053647030009 -0.271 -0.271 -0.40951000000000004 0.0 -0.34390000000000004 -0.1 -0.19 -0.19 -0.271 0.0 -0.19 -0.271 -0.717570463519 -0.5695327900000001 -0.19 0.0 0 -0.271 -0.40951000000000004 -0.34390000000000004 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
060510060100 -0.271 -0.34390000000000004 -0.46855900000000006 -0.34390000000000004 -0.5695327900000001 0.0 -0.6513215599000001 -0.19 -0.1 -0.19 -0.1 0.0 -0.1 -0.717570463519 -0.5217031000000001 -0.5217031000000001 -0.68618940391 0.0 -0.19 -0.34390000000000004 -0.1 -0.1 -0.68618940391 0.0 -0.6125795110000001 -0.271 -0.1 -0.19 -0.1 0.0 0.0 0.0 0.0 0 0.0 0.0
060409050100 -0.34390000000000004 0 -0.5217031000000001 0 -0.5695327900000001 0.0 0 0 0 0 0 0.0 -0.19 -0.8332281830033343 -0.7712320754503901 0 -0.34390000000000004 0.0 0 0 -0.9999998122201933 0 -0.1 0.0 -0.6125795110000001 -0.271 -0.68618940391 -0.40951000000000004 0 0 0.0 0.0 0 0.0 0 0
060509040100 0 -0.6125795110000001 -0.19 0 -0.40951000000000004 0.0 0 -0.1 -0.34390000000000004 -0.34390000000000004 0 0 -0.9999760947410011 0 0 0 -0.717570463519 0.0 -0.271 -0.271 -0.1 0 -0.19 0.0 -0.19 -0.68618940391 0 0 -0.34390000000000004 0.0 0 0.0 0.0 0.0 0 0.0
060409040100 -0.9999444667132745 -0.1 -0.1 -0.40951000000000004 -0.40951000000000004 0.0 -0.34390000000000004 -0.947665236697264 0 -0.5217031000000001 -0.1 0.0 -0.34390000000000004 -0.34390000000000004 0 -0.271 0 0 -0.7458134171671 -0.19 -0.271 0 -0.34390000000000004 0.0 -0.40951000000000004 0 -0.5217031000000001 0 -0.7458134171671 0.0 0.0 0.0 0.0 0 0.0 0.0
050409040100 -0.19 -0.271 -0.9999997137939236 0 0 0.0 0 0 -0.34390000000000004 0 -0.19 0.0 0 -0.5217031000000001 0 -0.7458134171671 -0.271 0.0 -0.271 0 -0.271 0 -0.1 0 -0.271 0 -0.19 0 0 0.0 0 0 0 0.0 0.0 0
040409030100 -0.7941088679053511 0 -0.1 -0.7458134171671 -0.9986899794913624 0.0 -0.19 0 -0.997534965295042 0 -0.717570463519 0.0 -0.40951000000000004 -0.68618940391 0 0 -0.271 0 -0.40951000000000004 0 0 -0.19 0 0.0 0 0 0 -0.1 -0.7712320754503901 0.0 0.0 0 0 0.0 0.0 0
050409030100 -0.271 -0.19 0 -0.271 -0.5217031000000001 0 0 -0.717570463519 -0.34390000000000004 0 0 0 -0.271 -0.5217031000000001 -0.1 0 0 0.0 -0.271 -0.9999998767976688 -0.1 -0.34390000000000004 0 0.0 -0.5217031000000001 0 0 0 0 0.0 0 0.0 0 0.0 0 0.0
050510030100 -0.19 -0.5217031000000001 -0.5695327900000001 -0.46855900000000006 0 0 -0.19 0 -0.40951000000000004 0 -0.1 0 -0.34390000000000004 -0.34390000000000004 -0.6125795110000001 -0.46855900000000006 -0.1 0.0 -0.19 0 -0.271 -0.271 -0.1 0.0 -0.911370618803475 -0.271 -0.1 -0.271 -0.46855900000000006 0.0 0.0 0 0 0.0 0 0
050509040100 -0.19 0 -0.271 -0.46855900000000006 -0.40951000000000004 0.0 -0.1 -0.717570463519 -0.1 0 0 0.0 -0.271 0 -0.5217031000000001 -0.19 -0.8499053647030009 0.0 0 -0.717570463519 -0.9999950781191616 -0.19 -0.19 0.0 0 -0.8332281830033343 -0.1 0 0 0 0.0 0.0 0.0 0 0 0.0
050609030100 -0.5217031000000001 -0.19 -0.8499053647030009 -0.19 -0.9202335569231275 0.0 0 -0.40951000000000004 0 -0.9282102012308148 0 0.0 -0.5695327900000001 -0.34390000000000004 -0.1 -0.46855900000000006 0 0.0 0 0 -0.19 -0.7712320754503901 -0.901522909781639 0 0 0 0 -0.1 0 0 0.0 0 0.0 0.0 0.0 0.0
050509030100 -0.9618479575523055 -0.9999939236039033 0 -0.271 -0.19 0.0 -0.1 -0.7458134171671 -0.46855900000000006 0 -0.19 0.0 -0.271 0 -0.19 0 -0.19 0.0 -0.271 0 0 0 -0.814697981114816 0.0 -0.40951000000000004 -0.271 0 -0.7458134171671 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
040510030100 0 0 0 0 0 0.0 0 -0.9990449950492033 -0.8332281830033343 -0.34390000000000004 0 0.0 0 0 -0.814697981114816 0 0 0.0 0 -0.34390000000000004 0 -0.34390000000000004 -0.8332281830033343 0 0 -0.19 -0.9996300115149649 0 0 0 0.0 0 0 0 0 0
050511030100 0 -0.271 0 -0.19 -0.40951000000000004 0.0 -0.1 -0.4685584272524176 -0.34390000000000004 0 0 0.0 0 -0.18461529999095733 0 -0.9999500200419471 -0.9936373145588641 0 0 -0.19 -0.9015228939319205 0 -0.1899999841502816 1.5849718418361397e-08 -0.40951000000000004 -0.271 0 -0.8332281830033343 -0.19 0.0 0.0 0 0 0.0 0.0 0.0
050411040100 -0.34390000000000004 0 -0.19 -0.19 -0.717570463519 0 -0.5217031000000001 -0.271 0 0 -0.717570463519 0.0005488753786653132 0 -0.1 -0.6513215599000001 0 0 0 -0.40951000000000004 -0.2709697950106218 0 0 0 0 0 -0.814697981114816 -0.34390000000000004 -0.19 0 0.0 0.0 7.4910226764023085 0.0 0 0 0.0
060411040100 0 0 -0.271 0 0 0.0 0 -0.19 0 -0.1 0 0.0 -0.40951000000000004 -0.1 0 -0.1 -0.8649148282327008 0 0 -0.5695327900000001 -0.9852191170585654 -0.40951000000000004 0 0.0 -0.717570463519 -0.271 -0.9817519963685992 0 0 0.0005488753786653132 0.0226423415307218 0.0 0 0.005494248034687819 0 0.0005488753786653132
