agent0
actions UP DOWN LEFT RIGHT PRESS NOTHING
07071000 671.9292699036791 472.3942970523266 611.4202948128645 318.388863336819 433.08822758460366 443.9274441399551
07061000 895.1443439266069 629.0720214109948 1028.7832584731295 369.7695685751259 684.2860006226297 510.7058733486495
07051000 1566.0596236225913 1070.9470182763214 636.1595368004869 560.1868027668677 1047.2940920431568 1126.0316206163052
07011000 227.65547127516797 133.37073047515364 180.65691865701965 298.7054317110251 197.76710253605302 168.14423373629617
07021000 518.6404931883601 199.83508956574667 146.15758569460303 371.7869434286686 301.47335412311463 302.73940101565057
07031000 643.5089679692277 465.564799812362 276.6574854565405 680.6761808504334 450.4753650704679 440.27731172666665
07041000 983.1780519293621 727.8984631391108 533.1899615274374 956.8704356441226 645.8813847026275 606.0357534999179
02071000 3429.356802624624 4389.222394300699 3134.9998166691744 4225.436561746614 3473.269544502737 3692.788588583926
04081000 4731.314734866166 4066.1445962235875 3878.6926542543774 4294.383947122544 4177.553465621111 4231.336430261878
07081000 432.25091100665406 321.3683735339651 402.69277418074495 278.545037365357 349.10496472483663 378.13762185397326
06081000 0 402.834373248593 705.9136021921067 0 0 0
08021000 402.49517221467795 0 156.36490679756318 283.1172489068112 0 0
08011000 194.0707535236051 121.86843349088254 147.03202544794053 0 155.8943554732541 145.07681532207266
09011000 140.87087006676157 -0.9999999911553294 107.52862697839907 173.6800010014121 107.16151995214136 132.23480864517634
09021000 290.12053254739993 0 0 0 0 226.11625413601456
10011000 0 0 0 -0.9999999999999996 0 0
10021000 0 -0.9999999999999996 0 -0.999999999999999 -0.999999999999989 0
11021000 -0.9999999996963022 0 0 -0.9999999998007438 -0.999999999980378 0.0
03020100 5218.425332431709 4435.105946603567 3748.0834582732123 5091.541445127883 4751.223343517182 4652.802363869199
02010100 4792.230764796899 3813.6639161802673 5052.462736784698 5222.424921312724 5068.925905096343 4791.378817323129
01010100 4881.634548423295 5083.908075060182 4799.573629097869 4721.606771843066 4880.4529331736 4785.388021234275
01010101 5213.090117703152 5274.523082046591 5165.745036974657 5243.659044730577 5242.40622396862 5127.5362010549425
01070101 0 3236.9765989406537 0 0 0 3161.6620131966943
02070101 0 3398.882993000775 0 0 0 3292.511590940023
04020100 4732.101924402868 4288.15031619781 3252.875240961236 4501.757680460787 4335.882445413446 4480.515907926608
04060101 3321.4631907211415 0 0 99.99999999999994 0 0
03010100 5126.531901655697 4540.454927652454 4995.436045386278 4719.57455635819 1440.9781148598836 4883.498354930706
03011100 1365.2524466133896 1377.9903711895888 1541.597821201019 1731.066319630794 1433.2711363098842 1374.9764869753587
