agent0
actions UP DOWN LEFT RIGHT PRESS NOTHING
13021110 1599.252489316543 1390.7155457220852 1466.2320027235344 1427.916125657022 1431.3259416292287 1495.522304818527
12011110 1704.8466586445786 1443.6717511761221 1574.1561557634584 1556.8679782475883 1477.2972367872726 1566.014357622828
11011110 1667.8502395859523 1508.8388015937503 1668.6658363655633 1792.4878087204002 1610.5308075470841 1643.5588052654448
10011110 1759.6038525478336 1637.059623796746 1753.3308789008436 1854.1305489081883 1755.3231616329858 1693.1998256316429
09011110 1844.2927253401374 1748.5953172493419 1827.8464841340863 1992.4093000351083 1847.7812406666317 1755.256705068397
09021110 2152.6753678654636 1837.8763250183993 1742.8819488252948 1967.0917657942623 1990.7701615893377 1949.1209417772402
08021110 2267.0951893724687 1899.99930382879 1915.2836582328807 2089.7951329731577 2084.0758214326565 2070.0880790267775
07021110 1987.1448916360732 2034.6843425218844 2036.4885207422594 2371.9498723439756 2201.559803305284 2209.3127891947506
06021110 2008.5865807474768 2164.5531555929747 1875.4697601866155 2129.62449755212 2005.4071611306665 1988.833524690887
06011110 1872.0066693731035 1985.0228269904128 1863.3090493730053 2023.4633333323227 1815.971642881912 1852.341083692609
07011110 1869.1508411991922 1874.9447929386859 1982.5553180304091 2251.670953925918 2006.288359532535 1891.13966868698
08011110 1942.6397234730332 1848.7388874814078 1841.710793249074 2043.1220659154667 1886.1061320005588 1916.941502969651
07031110 2096.2706581553457 2351.831592723868 2146.2750080670367 2497.048161254935 2316.005859020625 2281.5646093788964
07041110 2208.373324372671 2237.6799369091364 2301.969459580368 2579.087594456465 2420.074535910194 2374.119651661881
06041110 2233.2606827264403 2419.5550820611365 2098.753123401562 2296.772850210433 2254.4013768308996 2201.0454771708824
06031110 2135.4123630250056 2252.5727454873186 1987.3098246208515 2184.773266346869 2107.521292153431 2150.742023384039
06051110 2170.2073692181384 2538.397941399088 2090.465359471513 2449.7992095182613 2360.363137187614 2361.4763667565085
06061110 2453.091223807948 2592.1965581393115 2342.072751272442 2292.6179106756545 2440.214169183021 2426.9526619643484
06071110 2209.5132519365848 2416.2570863468095 2499.4026607024543 2193.5682798316025 2341.967849514359 2331.1607724539554
07071110 2297.934404775666 2413.6554300092375 2554.7350966723316 2187.3709310027057 2397.7269695640553 2285.789582021015
07081110 2148.6619460997663 2223.083375976526 2397.124602600196 2190.0293513787897 2216.3298593638056 2240.3951142315395
06081110 2106.682131038873 2249.0727224564794 2304.150814957988 2106.7267389745616 2162.0728182797325 2113.985072146246
07061110 2415.1187516559808 2775.8410297097075 2423.35334397191 2391.3526965454253 2601.1744590137346 2596.406598753109
08061110 2530.4859080875913 2910.2405641739083 2660.19613992361 2665.3811586064526 2651.6173670894755 2722.991369257209
09061110 2678.7707801663787 3006.0362258279097 2626.7361925598902 2809.715533641313 2852.2027563975353 2782.390516687267
09051110 2707.1095937224686 2746.386263534618 2548.6093056211125 2810.9618917880894 0 2660.4313381393486
09041110 2546.651069233372 2665.283764544604 2520.6507330015497 2676.372146827617 0 2570.539808770678
10041110 0 0 2639.988011327956 2752.088119349754 2632.7757200585984 2637.516116182709
02050000 4428.601520413179 4147.100932680617 4510.962496677013 3398.119735593892 3859.764452537025 3780.534154614464
03050000 3739.770425926637 3412.366686683382 4567.7098983649585 3443.5005265816635 4155.713730414134 4135.105982793825
04050000 4254.579152896063 3013.875532097424 3867.195170339743 2986.0393043175254 3477.3027082386793 3395.4646280820025
04060000 3465.98627046205 2776.708552028156 3154.1090211282876 1929.7111795929159 2786.276396893298 2867.3959486463923
03040000 4580.447380247262 4009.9678321951637 4974.707900235208 4147.5285507851395 4541.992941887788 4574.800936438894
02040000 4861.876635410203 4490.523866760836 4727.890546555816 4080.669760435845 4355.515518408069 4567.7261627978105
03060000 3392.153125668493 2828.920308885994 4082.381366767825 2491.9210034369985 3274.3866482132303 3481.718628771645
02060000 4046.3315612673287 3243.923771997038 3930.7053200671508 3002.6863914323303 3637.7667523725186 3297.0881837210354
03070000 3236.7481115852047 2191.678450937112 3368.3032638208697 2324.759489738532 2631.5586540122713 2421.570371285702
02070000 3540.6624789344705 2751.0622593756925 3628.096852204186 2729.780566530999 2741.4864734699986 3185.7115639759304
04070000 2788.961229283408 2288.868707728705 2857.7959974213645 1611.6376182920787 2329.185313532608 2316.2685359197703
04080000 2159.69890852238 1762.736570993407 2133.056016915562 1469.7925747591505 1720.103077939473 1685.274167270542
04040000 4506.507682111469 4054.2738465020493 4555.782360734535 3317.6933443014004 4203.443686546423 3738.212497973482
03011000 5171.458750418893 5037.223506345486 5526.383109244429 5889.596848050257 5491.579771993641 5531.337632015815
03021000 4846.55211410799 5984.170988555015 5426.701582133291 5392.907397446293 5590.367796557137 5709.1319493030505
03031000 5013.554176269801 5857.169374038069 5401.360354780681 5579.388874422782 5374.116530549743 5478.702142443595
04021000 5654.458972186618 5453.060039579872 5220.468063354356 6088.62411357377 5574.375628804242 5356.512354967881
02021000 4469.423788745821 5639.1065762900425 4574.185164831466 4854.953840658326 4897.9567382227015 5056.549058492022
02031000 4385.905849784838 5308.1913309708225 5070.715020222776 4994.395690956779 4830.174286242537 4773.621481710168
01031000 4240.997433572836 4650.7364067186145 4556.920271233465 4813.888058120719 4290.523505688025 4310.91489707417
04031000 5180.88566238828 5698.78870602084 5672.820474244313 6192.7781501861255 5780.262038287003 5831.370048535516
04011000 5505.28247417312 5359.060365435511 5140.378942919021 5658.481747250798 5292.2747195092315 5170.753683338991
04041000 5586.231455938429 5912.124003715896 5742.299358439985 6303.901748755993 5786.001533296658 5759.1206063841
03041000 4742.064501327811 6068.23909017983 5211.450866578443 5448.880448526616 5394.138475134418 5493.157291378
01041000 4593.668452985345 5352.1354445249235 4387.791214373897 4444.914799399534 4782.361697404605 4867.628781480499
02041000 4692.539058864758 5677.4000110824245 4783.839309108122 4881.968452130419 5191.671217127717 5124.655063800865
01021000 4667.2106127175175 5081.417895886284 4293.299386024504 4374.88111292869 4626.904357966984 4459.292599358107
01011000 4829.93032605804 5109.450691015698 4727.104572301587 4259.005440915853 4663.604886907651 4623.573485014946
02011000 4869.926225438829 5450.999842142837 5203.5436269483125 4621.467879771401 5207.18019125451 5288.303061673614
04051000 5540.760954196237 6394.876415288449 5776.528980882415 5507.293125041395 5899.629245991891 5995.843043837332
04061000 5218.024287053412 5518.413912497715 5713.9234086719525 5145.479694646782 5491.8530313408 5454.600438641392
05051000 5878.653004162479 6474.316272600498 5942.286566514567 6177.724315578725 5916.907147399886 5987.152587809337
06051000 6084.782921523571 5603.919027715497 6552.876096847511 5611.148557585996 6113.738875003092 5937.269296853579
04071000 4879.468580822999 5126.383296645785 5462.949085882809 4939.484640751475 5191.6064595863645 5082.291995422334
03061000 4486.116855150841 5501.4279790923465 5785.634005144612 4887.028835154259 5319.9502722388825 5110.208337611555
03051000 5112.1155508682705 6044.296031040482 5555.769241668314 5171.776613740646 5453.040610723909 5652.022904924549
04070100 -27.494739841579268 -27.83761225838873 -26.89391344003076 -28.349490847869497 -27.784331879559765 -27.05453619009404
04060100 -25.376737269601087 -26.56734473157681 -24.46503486149938 -27.784106119127564 -26.602306030453285 -26.072451021505127
04050100 -22.032425719228268 -25.16274652516423 -21.656154481724045 -26.609847471869866 -24.81002018262792 -24.291534261618914
04040100 -18.267451817184288 -22.73514530458071 -12.748842277018378 -25.08377391526845 -20.339316643692722 -21.855774132200253
03040100 -20.269266574444423 -20.437726300930443 -0.9346794513594145 -19.265823612770586 -15.864353962167517 -17.64943308225064
02040100 -22.725500473049316 -15.158363751448194 -15.214033013753657 -23.82188825765569 -20.012591927147586 -20.629395110008897
02030100 -18.542368615123408 -8.463107341746953 0.20686983522271485 -21.031503098670665 -10.417133942593823 -11.76860663890597
02020100 -18.061397006695113 10.772333967510985 9.398336420114704 -12.255193799440304 -6.655015376133196 -1.2299809171880778
03020100 -5.13546270433951 -11.33853448798396 32.05686437919836 -1.00420018026997 0.9907703866784932 8.294667507165576
03030100 -11.104652430658998 -12.668927562889987 13.740983184168861 -18.817504124468165 -9.54253861596746 -3.4576735046749087
03050100 -24.33285316556187 -25.721767899308247 -13.901778705662801 -25.56179139512505 -22.62426587785604 -21.74379500789315
02050100 -26.38995395882853 -22.219186018862036 -19.708958082927687 -26.97523037543084 -24.58206739940533 -24.38047958812166
04030100 -0.06636108014817999 -12.03825998094043 -6.339039962695517 -22.058227239254432 -12.737751976198194 -14.098809444268225
04020100 11.520398341505592 -5.183888187989828 2.9464445540137474 -15.313518687738876 -15.61958571194423 -4.352636466131881
04010100 26.636537408773933 4.34138902579843 1.5424756485467515 -4.911243409166642 11.504163058382295 5.119611701804104
03060100 -27.01062445469372 -26.321078666477003 -20.757172667616736 -27.645336557821512 -24.45605740472335 -24.554045658827867
02060100 -28.209986347853647 -25.32461676578798 -24.159145303356503 -28.185247357349102 -27.173152247311783 -26.904628599764408
02070100 -28.497984220348627 -27.587662288808744 -27.076587371477665 -28.029281783007768 -28.11244324711231 -27.710427342149668
03070100 -28.074003442401292 -27.790467263971635 -25.305869841273108 -27.906094587307997 -27.63526916488691 -26.997736302323645
01061100 34.27427686343321 79.50751259202974 44.07924017045522 20.323450741005946 32.78481262103731 45.90294280773944
01071100 20.85172636408153 47.61186664639743 39.804329070870516 5.068594663180406 12.67822745169894 10.874805584890868
01081100 1.150490021982858 16.31115759120233 20.427652381838808 3.9250160835803083 0.7392081591483579 3.291357159073474
02081100 3.55334766003908 30.383487271100833 36.64783078419841 18.617549053843373 12.829834610415519 22.71341172380697
03081100 12.599247415303518 62.81790559432551 49.28390624928588 26.91271085172668 30.02700589324294 18.848729445463103
02071100 9.370912245691008 51.16239082154274 77.20389200481256 16.071191505818838 38.37023962583855 30.795919018715708
03071100 35.712433946469105 77.01862197507162 82.1095756204525 32.612042053158966 38.19517053191049 39.78887573848041
01040010 4076.847366521591 4002.0805141914398 4483.999169662114 3724.4341198573043 4058.0904049679993 3767.0108750469903
01030010 4241.076858010812 4400.242641972517 4799.250745583088 4151.03567484252 4265.923180851083 4374.567994561905
01020010 4452.139199420293 5069.5082279380185 4725.6472959498 4387.51730940042 4609.003778476886 4789.741443227265
01010010 4849.980403384675 5171.0468123654 4493.6909342582985 4673.192151098995 4691.129611201857 4643.545324168219
02020010 4749.079805859253 4948.578475969926 5283.584604560041 4214.758844455361 4898.9479914567955 4943.4053986706995
03020010 4817.542785190499 4686.9976720204395 5399.114477157115 4592.865389382874 4788.994441610052 5017.6845861569045
04020010 4985.8584180672815 4720.1549421416785 5000.446247384874 4312.982436651142 4647.523731532688 4647.107620945553
04030010 4656.737020001459 4398.419948457669 4693.530336730246 4166.997261260196 4233.538400429551 4370.723176780301
04040010 4466.860537132043 4065.2135774211956 4437.843952985723 3948.1047687320665 4103.367114010397 4089.0406546662994
04050010 3999.8374083925646 3742.244757261305 4126.882003385349 3329.9613550389713 3655.856507590189 3750.805013775817
04060010 3403.4218084490035 3265.4113227172015 3682.444080528203 2981.047282179408 3356.323788728108 3259.3376159829368
04070010 3480.3204494155843 3051.631594343523 3266.849469679676 2804.8410431294224 3062.29450618553 3212.5037503407048
04080010 3098.328769494748 2811.973470589055 2856.172156299442 2802.6148328346917 2715.9672521249922 2817.422398476421
03080010 2829.1288935050497 2712.394833735466 3440.6678866041952 3086.9936016844326 378.0687029336254 2922.79701992965
03070010 3051.178828399784 3128.49864169492 3755.6767484122706 2948.7247771592115 3467.9492456382823 3319.504174636589
03060010 3191.5849470975318 3237.7195374670755 4032.7795613298904 3511.6767495707077 3799.1505911382546 3674.3882542484366
03050010 3667.6959605119237 3810.9957212028776 4338.935636470793 3573.3776277776847 4027.588065946332 4005.857222604642
03040010 3877.2390647719994 3943.405562063393 4646.12014045814 3998.790558365946 4418.077122236804 4249.303544294849
02040010 4058.7748518847184 4300.316294919555 4346.38362996287 3556.4852001393724 3985.7942910791494 3968.0689190828602
02030010 3952.6627037443554 4669.240974255847 4839.685149209846 3945.3586391315093 4519.204892761833 4468.930713447937
02050010 3734.234173353542 3898.7288995874233 3962.976119728769 3339.8148114835753 3759.729103254054 3733.2256743655544
01050010 3793.593302479704 3725.8916130962175 3989.0530520047496 3361.1438427405374 3681.3247520450823 3567.2793733610047
01060010 3313.157833813567 3330.4264171936766 3710.2372003500723 3036.08424945419 3300.2610237176773 3290.430685317928
01070010 3055.5800444394595 2913.4911139611304 3399.5947757252334 2638.5509410507584 3055.3501850874377 3090.2930654070165
02070010 3131.050966399875 3431.8833653491547 3265.716791182692 2782.127177264939 2964.2486936862397 2992.033123808683
02080010 2689.5710853633636 3060.7649673886804 3093.9115927059474 2755.376650792427 2838.788814183582 2860.082650571268
01080010 2725.9888328623565 2835.949037248167 3086.5352398397526 2865.273195989966 2672.7753748601544 2803.5219526025444
02060010 3295.243034898678 3491.992557518948 3646.6228890874863 3034.4328259440113 3240.7622393072606 3212.380821999128
03030010 4406.685137939664 4294.872449658558 5014.955692045744 4430.08091033024 4600.087887790661 4760.782101502434
03010010 5247.532451753989 5097.388479030885 5234.810659275335 4891.652926387015 5755.086776428781 5272.982546137279
04010010 5429.977940095078 5102.039533179644 4995.815998052824 4588.016510166828 4880.850659883738 5084.464561101318
02010010 4671.651412102192 5481.550280300377 4917.841433561237 4822.387077082623 5184.068193161175 5000.385370220287
03011010 5181.520423343052 6024.686929083874 5679.005363150301 5605.795498012683 5663.290377538123 5425.625731470884
03021010 5519.469424407193 5791.886525292345 5607.819732980356 6031.429222992317 5696.218660253593 5652.84306465417
03031010 5797.4304770469735 6476.4469853146675 5561.3673452176445 6415.637286421015 6062.450774587531 6066.721756171686
03041010 6003.56945747689 6829.878700081875 6079.77572397189 6709.5053426751765 6335.498083834567 6417.802638800387
04021010 5558.614037850854 6153.813800103763 5728.4043459086815 6597.235208159 6119.703651630613 6260.65402279263
04011010 5608.455615596746 5692.773571913828 5810.204341008975 6294.376280684453 5715.294039981931 5662.924903784383
02011010 5023.431749818702 5718.295640145878 5220.577441784351 5458.901445271799 5385.386465469311 5296.900640171703
01011010 5146.057537857862 5402.882218679505 5112.863337256006 5137.431094214902 5057.807661765067 5018.711196188404
01021010 5076.033569817676 5508.4457486875535 5035.881526369354 5421.361867576223 5091.33847048636 5066.120901674692
01031010 5300.500767212254 5651.634402184062 5182.322929007046 5664.215079773614 5380.20828676933 5241.692714337931
02031010 5504.110881155052 6083.570940213152 5326.653021279844 5997.026505262181 5783.630281295612 5717.359232328407
04031010 5909.315046544878 6502.604649618907 6094.994303887455 6993.50752328559 6490.924325374089 6361.138608293655
04041010 6366.701324712169 6735.330900129668 6367.1178058659525 7266.54440305555 6739.731389515051 6725.265901391593
04051010 6565.48045074696 7722.440762538396 6620.20892984371 6656.315573927541 7131.8840213929225 7139.252085096434
03051010 6303.386897931566 7068.162729965941 6397.7926143558625 6294.151655394158 6573.497800669797 6610.651263259933
02051010 5984.879953569713 6502.472415187038 6101.92570310347 5941.865873542012 6142.833838498322 6263.884856136805
02061010 5638.119305193104 6274.290679754432 6289.103196102249 5479.377563243188 5945.42059716784 5876.337408531255
03061010 5818.318867953483 6579.097507913262 6412.554206090895 5834.475925141661 6270.399338388929 6337.43751067093
01061010 5701.571399857883 5967.675550517732 6021.83657196973 5262.826191337232 5658.2774205208625 5733.571175299606
01051010 5883.567908733208 6305.517901081847 5677.998491532373 5710.251110475154 5978.203917467878 6008.133795029358
02061000 3957.8087142978675 4913.6056798645695 5110.967401145693 4510.429940932492 4719.3331202747395 4499.191728001753
02071000 3877.689404466776 4916.484188051873 4558.400792055531 3744.148756969511 4329.015060273833 4240.197929326003
03071000 4426.077450375044 5082.159006941025 5221.2912903194665 4338.2758492881885 4707.736454793275 4628.44038926735
01061000 4095.017836082033 4571.23308609175 4284.467210906589 3489.9679285440284 4169.989725011728 4105.964234193324
01071000 3542.1153589385044 4474.059641062285 3984.492638464295 3209.665635604241 3823.6801370717903 3792.906541863275
02081000 3288.8853497769437 4370.202428769079 4521.932992273153 3907.3770351338258 4135.246480702115 3610.0784392449664
02051000 4595.570813778078 5587.599655597093 5218.143249560849 4708.693325596864 5053.167751827503 5065.129796191354
01051000 4770.353666282047 5159.475487597171 4688.6208969350155 4207.759117740465 4646.616106178783 4723.918580135184
01081000 3611.2452798153136 4008.3300069316706 3727.966051886022 3433.937600592168 3076.6397311564997 3553.0499606868766
06061000 5556.40684694514 5288.342646336967 6024.062039161227 5055.54444375479 5578.644266244095 5502.782844384832
07061000 5436.796065037115 5338.798988169842 5732.783525083018 4844.141193747374 5260.813275464553 5343.993272262998
07051000 6084.71630125299 5829.4677102395535 6001.940319690342 5434.845116696788 5658.060849727954 5569.4224756951635
06071000 5335.168227452036 4900.798331781914 5572.734866263605 4618.353043027229 5171.304166559945 5145.671185492374
06081000 4657.9182358957705 4416.885231663994 5222.968916162899 4693.753111814888 4785.703139789956 4376.378309737773
07081000 4770.105558151513 4370.366293988625 5046.62079110347 4430.019699233352 4154.649255823835 4403.905743147367
07071000 5290.046214111683 4880.525300955251 5378.829895208349 4341.24868400163 4724.553583937103 4676.090822780742
06041000 6058.439938468054 5999.73470172504 6648.350082908727 5900.616898536438 6102.310788484723 6159.8227324517065
07041000 6151.527303946887 5945.503070867869 6275.386604817482 5663.610811383615 5920.173354300277 5838.777490386194
07031000 6150.04883766082 6193.567593212612 6807.9507486462935 6028.348755423321 6160.824446555337 6259.730445527698
06031000 6161.3704279783105 6724.368811262711 6066.386663724543 6130.381428251086 6431.444792763925 6372.462576163742
06021000 6131.0592899170815 6572.340740975912 5748.433239684539 6054.382289803629 6026.855257866275 5976.799760855304
07021000 5963.680365734417 6905.898301573519 6170.4370832585355 6382.98324603679 6374.2466424108 6274.530325249829
07011000 5828.8355102025 6595.292920977425 6177.564847684336 6189.519890752346 6058.889469207007 6103.878248935876
06011000 5743.822137523596 6259.724632976038 5758.156377461735 6000.145814097004 5686.246250516256 5844.6703272315945
08021000 6348.248153112537 6122.303602812588 6994.565846448493 6542.389196753698 6392.9158268072015 6516.505276976384
08011000 6145.5138881674475 7089.044752147277 6526.6512699221075 6361.083681140322 6532.999603081975 6577.959253498985
09021000 6411.071337217529 6499.843502585299 6344.533144061597 6216.721912664951 6196.587426894238 6078.255532309321
09011000 6548.205166983999 7194.063780960787 6609.645877671466 5952.54267458556 6380.872959270955 6371.08944269244
10021000 6083.498797402927 6313.0682364643 6777.713001356034 6420.021543363671 6184.10251057756 6428.345095480591
11021000 6447.2793069003355 6638.536293061701 6803.35048280444 6258.073334059128 6288.84349277058 6345.032117090164
11011000 6781.350435747868 7406.24445896373 6985.547903068365 6363.988500399153 6905.997670971184 6963.776190598233
12050000 5561.6468817087425 5359.528263669501 5356.122043602505 5491.710907428623 5448.205356894887 5417.919251475478
11050000 5440.420058335773 5443.3492857408355 5469.035728027286 5669.484693418722 5515.260364111346 5531.006878958718
11060000 5584.077645796433 5589.26140391351 5512.535150959479 5787.971993308216 5685.581340957252 5718.4446376838805
12060000 5675.884402603684 5391.341839890528 5436.264718510561 5627.84236989065 5552.297020866378 5559.9057289283155
12070000 5797.588389796116 5511.517587210243 5532.207178865306 5557.672050886905 5599.459864243777 5669.930996397355
12040000 5435.381198329738 5215.927545006276 5347.561689029669 5437.83684267731 5343.417180544956 5381.871369874347
13040000 5345.246644887095 5263.22811446342 5246.124754133316 5344.405406466371 5249.7825713503935 5230.529274945669
13050000 5455.899247710748 5346.35055624829 5248.558437645059 5429.116694071634 5337.790155800294 5254.689214780983
