agent0
actions UP DOWN LEFT RIGHT PRESS NOTHING
0402100 41309.61134555954 40755.036774412976 40934.41813272785 41065.47592370738 41010.44568404056 40905.47336814706
0204100 41051.21774484943 41443.47880203383 41279.18744983987 41708.03205897599 41324.50957460039 41422.339681374375
0205100 41237.78940126111 41402.51690505973 41143.98926263995 41316.727200522924 41419.20731986883 41757.01351133929
0206100 41422.00781563358 40966.45846700931 41259.60522824256 40839.75512792556 41564.21379902761 41288.40493109662
0405000 39029.93132550244 38443.222163494254 38746.80917861687 39272.57137860716 38813.79890520216 38904.39618856027
0505000 38923.8659610914 38265.67526202304 38202.941923374 38903.68850510937 38497.49626988222 38598.758828667946
0506000 39240.960914731535 38877.15903605869 38549.42585092915 38920.02963183726 38929.21203672633 39078.406683127636
0507000 39255.53762554257 38892.89155085431 38936.00800128064 38774.898812057356 38965.25016744461 38933.04598031376
0504000 38518.592836880445 38065.45616176004 38285.35061798675 38570.836332483435 38238.027255249515 38167.878912306835
0604000 38205.61219290116 37733.01057722242 38036.08195239358 38164.020463266155 37901.53351873567 38049.67644076554
0404000 38696.18399427898 38352.60203785748 38719.62944391757 39057.79654298301 38566.465390224555 38567.187905682025
0605000 38568.2423788337 37974.771577761254 37968.802847735344 37989.4078339331 38201.842409302175 38093.75738766208
0704000 38006.253484150206 37467.77930796366 37297.520617649476 37955.236956144225 37778.49671014219 37742.039878346244
0804000 37766.81337332434 37124.68389161908 37132.94896599769 37556.780654211194 37423.238127506775 37485.93923985727
0805000 37950.28107546865 37267.80944742898 37539.36972194653 37406.53335118051 37539.45674433859 37551.095444074315
0806000 37669.78223187042 37325.89881345138 37690.19555188474 36983.161392782924 37320.05324533485 37280.712735489455
0706000 37662.74443282224 37313.75181136634 37959.78391389269 37369.15157583852 37528.98757468848 37620.29098614611
0705000 38168.81164891122 37653.80743814076 37754.40678441795 37722.03822614682 37955.26471846542 37963.95793629451
0803000 37177.98417390204 37257.52059223268 36691.57945219513 37462.623859470805 37156.86567879016 37071.65152244728
0802000 36815.37678263305 36637.864570554484 36468.04347266557 37182.64298000898 36778.85691415832 36763.398748413434
0801000 36433.71795980833 36306.02248002119 36430.88359569123 36738.7429633042 36125.296888912344 36454.48798067941
0701000 36478.19177613153 36418.144161735276 36579.07791595095 36841.98178362612 36615.97292323962 36252.980703598696
0702000 36835.35526604361 36908.57152194298 36499.753938811125 37212.81833842327 36824.77728552176 36832.05584740769
0703000 37234.42316654276 37205.76103498202 36877.19668216951 37718.96780064284 37158.457644109316 37382.71010531504
0904000 37425.92457308627 36513.06784389075 37107.74206320565 37094.55592547565 37164.6981865644 37169.28266091151
0707000 37262.80261035144 37058.15693977039 37638.59996765016 36805.07097917929 37336.88697472133 37326.07671249764
0807000 37269.180371891576 37011.78624444588 37301.34235557199 36496.70947680766 37026.13070939186 36938.52379919881
0708000 36997.81997329513 36659.63655793057 37275.69409497769 36459.88401415942 37009.177911443 36969.42598792327
0808000 36904.026810624615 36550.66883530964 36885.76934555387 36087.087663463535 36641.428946649205 36608.49095050046
0809000 36557.440280995244 35853.99976135121 36475.44506077372 35932.95369819129 36225.94238796285 36159.195244382405
0709000 36558.63125978611 36221.69214012493 36818.8513848875 36167.58989241838 36656.94148380807 36424.19008964465
0710000 36000.876509057256 35823.1400413137 36615.85996950124 36316.14325268084 36094.930678612516 36313.806918069
0810000 36304.67195104779 35743.64063073814 36214.48394619804 35861.79859330562 35915.325956804314 35883.033183203734
0909000 36167.264364992596 35471.20248792819 35936.40247006124 35389.375830343524 35939.7461879554 35806.86915852522
1009000 35712.70753674748 35145.36971764053 35054.50271716513 35306.9701794187 35422.49724534502 35394.801491641185
0910000 35974.12977586082 35292.4337629233 35896.756712752154 35564.125134887865 35389.761697266564 35497.276654825226
0905000 37528.78376134236 36860.71684188121 37203.18309573271 37259.23632127335 37141.49105224215 37047.817971285935
1005000 37087.57477258772 36508.93402368574 36892.537249805784 36750.91147301362 36825.38206153725 36838.03664759804
1010000 35651.576303858295 34821.8341862389 35354.12052545804 35328.82116818936 35255.99984007161 35384.61505563311
1109000 35445.47686248727 34740.59363229986 34899.50794176955 34981.022976625645 34970.07247774772 35083.7210534747
1108000 35093.99928111723 34759.03102532698 34516.79200819825 34973.39174803338 34875.007524450164 34828.0499839928
1107000 34785.47022467799 34545.03406568036 34416.716252942715 34790.21007176577 34488.920744819035 34449.33407353499
1110000 35253.78149021722 34756.00207535757 34926.05145585285 34936.74245081832 34937.960040745544 34893.743451780705
1008000 34980.91470564598 34827.5738480069 34744.01587693455 35255.87990487781 35003.011180627975 35083.100051869726
1007000 34696.74978587954 34514.32618876182 34716.34524695734 35074.16147022592 34724.1000092812 34661.003805273576
0307100 40864.79771012647 40791.57000158072 40848.713422414534 40488.380079955816 40542.02016255549 40593.53643545139
0407100 40640.529231626584 41254.73170656291 41123.64174899796 40856.45701850442 40986.391267184445 40996.85015438706
0207100 40704.87687229789 40460.755814966906 41252.16252732788 40416.648309318734 40675.39514569705 40900.77044554525
0306100 41295.1240922803 41145.33839883296 40868.351773772025 40622.72083630121 40906.51562743896 40914.07624033343
0106100 40952.48140528397 41211.575215774676 41101.2942213486 40705.06475872851 41023.300301734234 40984.60781925852
0107100 40657.577749706514 40892.634406418576 40978.917773542045 40409.36028578384 40785.873525124334 40681.37934175364
0105100 40862.578384012035 41390.374584862584 41093.71122627888 40990.54695739553 41135.94745616096 41001.07077235529
0208100 40296.27853529206 40549.340957652894 40861.54355137085 40199.263976280854 40558.08495103056 40440.597909473545
0108100 40391.850167233 40490.67790052659 40618.92993542605 40056.02278511582 40405.15671311778 40318.90634984889
0109100 39836.780805372306 40113.3175818974 40418.91038524656 39586.0944192075 40161.16063590053 39921.715797759796
0209100 40101.42965630623 40042.54079454575 40407.6571522952 39722.82814209379 40073.94114526807 40140.15111193992
0110100 39709.81983190589 39898.44853435802 40131.299670743916 39755.220696289005 39756.67682606464 39667.402672506425
0406100 40991.62106061049 41345.736480337095 41495.52824750859 41059.62836631637 41250.56058951365 41113.32359510324
0506100 41210.28355000998 41352.94161786595 41660.192162361425 41060.45240806741 41359.531856329464 41453.68145186864
0505100 41346.83934876447 42044.0185739039 41346.84254536864 41388.85218527732 41664.738202565866 41634.29385415346
0405100 41440.9159261054 41733.86661591681 41080.91918093334 41034.25726518551 41384.81252588856 41462.81117528716
0404100 41200.93249428189 41460.28632948256 41122.44006794227 41407.48568388692 41193.83627187221 41168.09145538386
0504100 41101.861248640336 41762.222654244855 41457.956236623744 41704.71235279691 41339.19147880426 41481.73308183659
0604100 41563.45616212778 41597.96110549912 41683.113274810275 42003.805293800586 41703.65916616082 41595.47221361097
0605100 41578.84495373097 42355.17064258177 41547.794197590076 41904.06033055107 42032.9920673923 41984.57607208465
0507100 41412.90808070923 41090.33945056968 41407.45655971663 41085.253002849124 41134.26638160341 41216.974425508626
0210100 39673.10324928415 39876.587158989874 40107.934064802525 39859.72232416909 39859.096070005304 39751.046794759124
0705100 42153.663678713536 41552.98242067364 41530.20796147374 41504.89195296383 41790.71474408319 41882.56773768615
0704100 41665.32404219932 41236.79326148117 41195.3675193266 41843.30280658564 41394.49954222413 41499.47748628883
0804100 41552.076397820274 40867.9862271555 40753.11008918219 41453.025808391736 41220.98018318589 41287.754680386905
0805100 41770.39454943479 41062.20738886097 41180.05819667288 41291.26163070001 41493.85639233539 41847.69121675677
0706100 41400.69026896237 41325.02506799821 41850.63517203074 41291.845717113625 41489.5188779728 41538.29460524394
0703100 41183.93125722748 40864.42817589786 40984.474489390304 41533.44033715685 41287.56195655736 41224.93587413242
0702100 40909.853822550795 40557.6876988239 40698.684270243175 41246.73083089923 40878.67010225919 40903.04196012205
0806100 41645.32927598593 41302.4550830215 41542.273735240604 41679.41755189631 41392.9316444535 41229.45891260153
0707100 41358.023675633594 41638.97304955987 41460.30845059757 41585.76499131808 41259.65511256331 41349.967134178565
0807100 41301.33121257409 41602.6233612199 42068.10596632836 41752.192052535225 41720.095649082075 41717.24417393161
0708100 41618.799352149945 41741.974699528764 41378.504164008016 41851.18463777618 41583.152083024586 41626.5467146294
0709100 41899.69921739806 42192.58951138529 41707.28771660086 41686.58533883139 41871.32483992045 41866.043805433736
0808100 41645.05258770364 41836.573773117125 41717.84502842853 41443.5964981 41726.69122930344 42114.55947431631
1004000 37227.367672895096 36360.77054644189 36841.54919236646 36926.55762829557 36855.21864204498 36947.10296427194
1104000 36889.36863724162 36312.88558049394 36212.69315643743 36511.19560454732 36319.83180435958 36284.15301664491
1105000 36870.4971105183 36638.14562418815 36332.040917582046 36574.92262023379 36531.932873799116 36589.03193465596
0905100 41517.16289763285 40905.848325437306 41033.141742905274 40931.23241609187 41075.50869530476 41131.84607626493
0803100 41126.69084641592 40890.74946780051 40639.69993867934 41140.57061222518 40869.66300022912 40775.843959552905
1005100 41177.17309382245 40461.59128179298 40549.85245457438 40669.51751188394 40872.62697347641 40840.32560786098
1105100 40721.96652167569 40421.414327121114 40101.38510184128 40434.0265710418 40437.86590009663 40504.37913381462
1004100 40746.64215831309 40256.72554664667 40579.882954402645 40762.794886501004 40590.73715946678 40473.3040257092
1104100 40557.706847221925 40311.55061122762 40272.567255547576 40358.00940320199 40298.80027861279 40308.92668591118
0904100 41293.53509118677 40436.757116829715 41242.79917333901 41161.77606273612 41062.849056646504 41038.40012442265
0802100 40999.706036138195 40147.6720913202 40374.64432560879 40915.64559136992 40654.723967813385 40661.17661418788
0902100 40311.62918130667 39870.36911076995 40146.22090981961 40123.02343410791 40165.91744257806 40183.38397631622
0701100 40435.56706397389 40261.93647147145 40503.498046770015 40975.64043464045 40446.65327932823 40626.76349535195
0801100 40658.50823253096 40157.94067064367 40280.733900881234 40696.17482703503 40292.08715461015 40437.740313715905
1002100 40120.70141376416 39649.344484453955 39702.28046741718 39894.90868145485 39875.39987718068 39813.343592169214
1102100 39895.03475268331 39668.35639368668 39246.495515400224 39657.30520429223 39643.841723138976 39645.676249098644
1001100 39540.455476828465 39450.1970420759 39570.52946565559 39847.23296113571 39606.81663397537 39604.67169415621
1101100 39630.323214899436 39289.95786119447 39308.20320574812 39596.517957714845 39311.45835186927 39455.04982185684
1101110 39680.01884768685 39475.74292085422 39468.07453720081 39706.70441860321 39527.04717014258 39410.84107347974
1001110 39745.89328173168 39408.846447501186 39642.111570232446 39999.687881752565 39702.00291805781 39736.79445632863
1102110 40100.104838351945 39773.93266957201 39506.39168264768 39727.197262620306 39747.39316579396 39854.459243267105
1002110 40334.84169918934 39839.78695616036 39519.909100101184 40056.465044504475 40102.893018711016 40071.204488617324
0902110 40697.927398109576 40105.2751162515 40361.46272718913 40471.38788732869 40371.12986664122 40515.357165941605
0802110 40945.8333266089 40361.23711669641 40408.229888413785 41243.94993574351 40928.56865016486 40745.593560139874
0702110 41036.52081104536 40738.726680324275 40508.094258408266 41427.26044243325 41020.928583819645 40944.39847820044
0701110 40535.479501164446 40403.3514756271 40522.74286315611 40883.04093443719 40631.645670313825 40449.267556548664
0801110 40430.026296601114 40510.41927324419 40457.319201082355 40770.55372214271 40447.35144902466 40547.63977643158
0703110 41484.49761046238 41185.70515086909 41010.839004922585 41896.13624817379 41477.8479931659 41496.96200915846
0803110 41472.89328492829 41079.324154855734 40797.79627593621 41536.92158081627 40949.48884143644 41059.81341447348
0704110 41882.86386263341 41604.34371970399 41442.84558470824 42205.630675616856 41884.67001701571 41939.357838612734
0804110 41904.91538315627 41204.06141360156 41164.12545639032 41976.514601080286 41693.1009126314 41623.51585855028
0405110 41825.04859120115 42121.327326883445 41603.15035121854 41986.528162685136 41630.32629401448 41728.87381595991
0404110 41584.092122364586 41753.977049125955 41388.083301633626 41882.74154468594 41437.75861027908 41465.592842238126
0406110 41701.369240225264 42247.932783618104 41782.51040370531 41484.0092887487 41893.70356135675 41922.052885751255
0306110 41579.94083654866 42137.42974495519 41684.61680664413 41481.2772648624 41826.45060624188 41798.188820016825
0206110 41474.880879303644 42032.985125604806 41596.611547640365 41278.194990801094 41586.09530056454 41731.50468781498
0106110 41310.940573741565 41801.999777339945 41225.24438804206 40904.47272019649 41262.076014070175 41376.76693840655
0105110 41186.321063685704 41601.28023820562 41050.960281085136 41321.274248453665 41246.09413910229 41170.29525371718
0205110 41202.87194313236 41590.17392434582 41365.49116405918 41921.32321845602 41456.09290714086 41646.053447216684
0107110 40984.73709977413 41300.73742855635 41213.54714675281 40746.968224508724 41073.397141436064 41018.64382495463
0108110 40674.909067063585 41040.0796344375 40918.571071774735 40411.63584122959 40715.899400754955 40679.42937208078
0109110 40417.94697200544 40558.15086838865 40679.797777430635 40074.14684522029 40461.85454894977 40319.39377140579
0207110 40975.17363340915 41501.63959427372 41617.88704399536 40984.179169714596 41256.9488721079 41275.52522715443
0208110 40790.810591137924 40977.18001692486 41302.4631820708 40625.8813245904 41002.56532651631 41096.22490777819
0307110 41385.28496974638 41366.22930460524 41771.020124216084 41478.14602284243 41459.51388329467 41426.235495334695
0204110 40963.617783231006 41339.54818024453 41122.639963022826 41710.99387039047 41280.37040208887 41429.50932777275
0104110 41031.644220152084 41399.86199651126 40867.677829759974 41246.712972107256 41073.46080454941 41147.52160369555
0809100 41857.99931838322 41350.29309662651 41644.543161340596 41354.53943863929 41622.269837031534 41555.85483596049
0810100 41682.65177191616 41003.96458125636 41660.79762556929 41367.08266269669 41347.28634030692 41270.44559600889
0710100 41648.06505368983 41278.275090028 41938.0502801391 41664.75877745907 41663.11458725674 41704.13920143654
0909100 41638.68247420112 41062.51631684154 41315.87848563348 40844.79053565013 41115.990932334 41357.14801498712
0910100 41320.6010586908 40716.61269178476 41344.210089009815 41028.56870338766 41023.354982099605 41062.93959709473
1009100 41361.3974846952 40534.45851955656 40429.40923728143 40620.70595480775 41047.71128780166 41068.67163558997
1109100 41011.28068536989 40646.49988349652 40236.572746095706 40278.226624820076 40519.03002160948 40530.839318789745
1108100 40446.77192814644 40300.013579498656 39813.59271406112 40524.784595523546 40249.58758406675 40106.67620652732
1008100 40594.55036718598 40208.61424137285 40238.64125317929 40978.23216510646 40680.282728991326 40659.187563786996
0705110 42151.84862974638 41871.922979476294 41982.1780617156 42691.50534007122 42234.15815027417 42317.463399621505
0605110 42125.97226128113 42585.32101000034 41981.14185258984 42200.12144171837 42133.300941291935 42247.85593831899
0604110 41733.85503619944 41782.15391567569 41985.15976742734 42298.56551404452 41746.71419548019 41949.670879354584
0706110 42512.49486214896 42068.52613238005 42283.056509511305 42782.28847201008 42543.62228988698 42396.67381662834
0505110 41851.68184097258 42461.27352709327 41777.15034570024 42032.57322814542 42255.7159044449 42146.02949319186
0209110 40410.04747384641 40529.2502937737 41004.96050657165 40368.162767524154 40760.912802425824 40655.73018179421
0407110 41462.18666597891 41697.92087555974 41815.34319755043 41614.12511435327 41445.00434074565 41563.40556382548
0507110 41506.20569924095 41716.08081544205 42083.75450875569 41667.19209631076 41742.5295204232 41716.65810735856
0506110 41945.42511584909 41928.15033476461 42351.30405497595 41777.08355253932 42018.28408774179 41996.27074551599
0504110 41508.08996306976 41757.43526431578 41801.858282877634 42140.60396799982 41753.82117810173 41803.815868941085
0904110 41565.649638857416 40776.321642712646 41129.67620564419 41510.02919961027 41221.47410403641 41145.025372886186
1004110 41155.711689163094 40477.254470247615 40859.625477905895 41060.931709247445 40890.09835334979 40821.80851557065
1104110 40896.06059848599 40604.805819962145 40599.80842107257 40760.75195624097 40491.20645784433 40573.17917901695
1105110 41053.862742129 40825.498792998544 40685.570412801484 40721.164182272296 40707.58355696473 40714.3953804792
1005110 41348.02642762424 40766.66156216338 40878.532875661076 41107.688791495886 41060.931699840316 41083.008956549296
0905110 41802.45159552431 41149.38954511998 41170.09282964858 41305.822674273164 41542.774961736024 41478.233606111506
0805110 42291.39566063518 41475.96082620111 41538.8636852482 42012.431480033556 41896.67894127043 41865.14860564635
0806110 42414.58216757202 42064.979588964314 41935.75570251886 42292.66678610849 42117.14948956111 41964.78953679721
0707110 42526.12244731191 42105.118252608736 42351.78634874176 42884.74969487229 42517.85505732268 42540.67736566597
0708110 42702.80561843219 41994.4265715573 42493.25269397184 42977.99152030321 42669.36948971762 42635.74488784352
0807110 42529.880513195894 42165.50346859901 42106.20686457021 42146.3689032129 42041.330621451765 41959.916583425336
0808110 42470.218023006644 42098.825698586545 42153.97862820429 42378.7580254012 42032.094336600145 42206.41632513301
0302110 40833.76483472002 39973.02058899308 40139.321986696705 40509.242996786255 40416.261774791514 40337.98328375184
0301110 40442.314292404255 39603.87388872999 40139.75520856879 40429.0916138094 40179.40561959905 40160.593243676434
0401110 40051.94579612189 39490.51221694579 39846.891244738654 40253.17830807074 39734.08061254102 39767.82261141648
0402110 40508.657310535076 39809.01236269968 39848.08965307112 40351.616797975825 40231.892010343865 40277.13589879122
0502110 40167.57198392922 39666.80614771089 39465.41493313615 39860.49508596578 39732.09704925112 39626.678912102296
0501110 39925.7228127072 39404.93043031451 39394.693928094195 39672.063296451255 39446.972453763025 39213.771918624814
0202110 40591.26088620668 40383.1360944286 40331.829977265494 41134.92496229769 40758.42477062978 40843.07892127621
0201110 40325.93882223824 40059.31504112204 40433.43308331348 40763.03511093179 40384.117891999325 40318.15898504275
0101110 40252.31649370393 40475.09932769843 40267.64657907718 40537.776638920564 40258.83681237005 40289.56822209669
0102110 40490.010008252844 40817.16996313004 40329.95698067443 40864.328845744516 40599.65055051911 40493.65608171948
0203110 40864.374924656055 41063.79850366324 40595.98705588903 41465.45989007299 41211.174551718716 41083.07730180079
0103110 40831.740319757344 41165.91581099726 40542.77897514101 41086.752001000896 40767.341982214944 40864.53905372703
0809110 42704.62328652877 41956.30274979766 42173.40487079262 41941.697919285434 42290.47209531144 42218.6673586686
0110110 40003.40069039518 40311.12994791139 40374.803990006454 40055.31898601459 40013.1679139216 40043.44988442723
0210110 40053.585191395854 40342.17481315531 40696.1394784758 40269.128967974684 40266.887738982616 40293.155113862245
1010100 40962.88739975976 40203.14999183565 40830.54215143227 40645.31216727237 40636.44329399832 40726.85227423361
1110100 40530.2200518067 40319.45954344339 40501.19965748594 40289.77458884755 40171.43276735627 40378.77110693032
0909110 42399.871911044225 41655.34645332718 42025.01867940648 41641.50139885534 41935.23508791248 41843.3105305779
0910110 42016.24282718575 41306.70122356748 41813.23205658557 41602.24975800301 41619.62579791037 41663.27761587612
0810110 42276.47227809722 41681.054245587526 42167.08683913132 41949.95845808234 41863.55257351601 41840.468641162995
0709110 43081.024574473675 42360.68618954204 42606.702101257804 42294.237737589785 42708.55325499153 42827.42677646979
0710110 42278.16826528456 41945.22433457644 42585.207902599475 42211.16304693277 42260.271225631775 42286.11859369326
0609110 43188.98752777609 42567.423629408404 42813.38754806445 42861.83368118067 42629.409518346045 42849.24101254439
0509110 43301.095592272075 42845.49426846691 42709.92356352847 42903.0302536847 42883.398187642204 42932.5117007347
0409110 43043.54600233378 42905.5982627563 43006.34852853902 43394.94378152502 43070.76377027031 43063.71980991722
0410110 43267.47036302057 42864.924833766614 43038.676019027436 43130.39280001095 43489.967696217136 43209.64443531809
0410111 43294.41196183054 99.99999999999994 43596.44161794075 43375.519054981094 43484.033790566806 43352.89281927299
1107100 40317.026393652464 39817.77012731293 40009.95090608217 40209.665306521936 39819.20159840703 39887.30143056841
1007100 40209.671985582965 39732.22074185513 40238.52905252894 40738.11889555753 40214.01083231467 40211.70876491926
0510110 43139.139353169805 42857.514218276614 42860.79633766493 42768.648566823955 42913.11629168038 42614.07488409111
0409111 0 0 0 43592.920999090864 0 0
1009110 41992.89502938303 41090.38072716741 41400.431011871406 41418.86037063413 41627.96050523492 41680.834491901
1109110 41405.80149767908 41020.83596319538 40909.026963294265 40996.8986259836 40915.871273280674 41063.5385144495
1108110 41136.01085758745 40822.034001027525 40554.85563729004 41115.546973274235 40840.51960424687 40878.144875535574
1110110 41475.04809866493 40996.70921870304 41057.4321606088 41132.32887408077 41111.78364324367 40982.939197958396
1010110 41762.72871907249 41017.51732232219 41690.734080853275 41427.49392195183 41341.60051727382 41470.279038495566
0205111 0 64938.00492400835 0 0 0 0
0710111 0 0 99.99999999999994 0 0 0
0709111 0 0 0 0 0 0
1008110 41255.20841738797 40909.811268206824 40878.272813638076 41660.08835804876 41300.7133356175 41307.752453310604
1107110 40773.425265318154 40593.80948771036 40429.51424634293 40927.06140297458 40625.64765165565 40669.79333515102
1007110 40776.51988166965 40440.457898823006 40790.12464200046 41110.39121064389 40703.9698777191 40753.02366933577
0708111 47174.19372549808 0 0 0 47158.77232800824 0
0802111 0 0 0 55982.86541280163 56000.643707555995 0
0306111 0 0 58959.48662681222 59038.37513530089 0 0
0307111 0 0 0 0 59075.63884438576 0
0402111 0 0 99.99999999999994 0 0 0
0401111 0 0 0 0 0 0
0405111 62743.708954366535 0 0 0 0 0
0707111 61439.72745428946 0 0 0 0 0
0110111 0 0 99.99999999999994 0 0 0
0109111 0 0 0 0 0 0
1009111 99.99999999999994 0 0 0 0 0
0909111 0 0 0 0 0 0
0605111 48598.277868328936 0 0 0 48583.76013209228 0
0505111 0 48605.63530890731 0 0 0 0
0201111 99.99999999999994 0 0 0 0 0
0101111 0 0 0 0 0 0
0106111 0 0 0 0 58705.63859014329 0
0803111 0 0 0 0 56073.004917530976 0
0510111 0 0 0 0 0 0
0704111 0 0 99.99999999999994 0 0 0
0703111 0 0 0 0 0 0
0206111 58715.75020952273 0 0 0 0 0
1108111 0 54471.8487528006 0 0 0 0
0808111 0 0 0 0 51043.38618155735 0
1105111 0 50694.539841850084 0 0 0 0
0809111 99.99999999999994 0 0 0 0 0
0604111 99.99999999999994 0 0 0 0 0
0504111 0 0 0 0 0 0
---
agent1
actions UP DOWN LEFT RIGHT PRESS NOTHING
1107000 55973.61291903768 56000.940013891115 55948.67213484157 56232.121223451955 56002.57978240209 55861.639135184916
1108000 56327.04464634535 56099.97329987642 56038.511220223605 55971.64595215107 56061.13804400361 56045.94806217454
1008000 56208.015035100965 56103.25269689103 55824.34733906886 56416.86753810347 56205.51292052486 56130.79297881557
1009000 56512.24892524621 55888.18945816858 56229.89308627523 56021.95589783328 56262.99956949452 56100.169197450785
1010000 55942.52877877176 55781.59380423357 56293.16680293107 56032.159939423385 56037.09370415483 56071.852818832485
0910000 56128.472013279665 55887.14305408725 56336.273048181385 56080.13327194104 56080.357522741884 56026.684423150204
1007000 55934.783764554464 55984.94904696396 55936.100337286436 56217.72507843372 55942.579906934894 55843.36707734099
1109000 56256.40310472814 55915.99914495003 55883.698902459146 55695.71169981977 55833.48632874728 55977.02909892675
0909000 56610.260707442954 56299.79081358406 56396.52290998047 56070.757876507 56322.1400781283 56380.83305008049
1110000 55977.84594995957 55720.96978231186 55926.179815231466 55677.499482002095 55645.61916198625 55560.60401114483
0809000 56193.44370227374 56293.34927573096 56708.61397065913 56111.04248958688 56454.57140610935 56385.876351581006
0808000 55855.349821653144 56558.151526486916 56804.53396641944 56070.28737821598 56551.852976398135 56604.54787178389
0807000 56450.052090201636 56638.728140499 56901.86076900467 56607.895190073556 56569.51207741894 56648.10162795997
0806000 56244.78255204244 56748.889820817574 57012.46778997645 56565.06664971512 56713.04183756268 56754.18668643924
0805000 56459.34369220889 56504.61739682033 57119.73199314137 56802.90966167977 56817.496167069316 56787.07214872376
0804000 56667.59140643805 56728.20133786348 57227.04726921484 56769.46306906659 56985.27604129959 56821.225740271824
