<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Nothing)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (4, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (5, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (5, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (5, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (5, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (5, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (5, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (5, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (5, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (5, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (5, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (5, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (5, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (5, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 16), , [0, 0, 0], (Nothing, Right)>
<(4, 0, 1), (6, 0, 15), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 15), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 15), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 15), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 15), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 15), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 15), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 15), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 15), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 15), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 15), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 15), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 15), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
<(4, 0, 1), (6, 0, 14), , [0, 0, 0], (Nothing, Down)>
